17.04542833333333	40.42976833333334	-2.637810959382036
16.92427333333333	40.26478333333333	-2.651871623510714
16.80897666666667	40.10177833333334	-2.656752065306217
16.599	39.76911333333334	-2.641938840102801
16.75697	39.70232	-2.666448560461352
16.92106	39.64156666666667	-2.672126138386464
17.08619166666667	39.57025833333334	-2.670648552884697
17.25249166666667	39.50184666666667	-2.674598995653662
17.36207	39.66807833333333	-2.678126549923693
17.1927	39.73874166666667	-2.693900028313806
17.02511166666667	39.80653166666666	-2.690884907367814
16.860865	39.86452333333333	-2.685777981672969
16.97324	40.02751833333333	-2.690691679560406
17.13827	39.960285	-2.689703933166026
17.298195	39.89465	-2.689364550309882
17.45638833333333	39.82320333333333	-2.682163796273259
17.559715	39.99088166666667	-2.671400184778476
17.674095	40.15351166666667	-2.632851185813528
17.51731833333333	40.22716666666667	-2.63569349390185
17.41252666666667	40.05891166666667	-2.67463694681148
17.24832166666667	40.133345	-2.685157471423076
17.356065	40.293415	-2.651506277920527
17.20784833333333	40.35950666666667	-2.642850704606408
17.086325	40.19464	-2.667281830474693

